briefing_date,ticker,source,verdict,conviction,score,horizon_days,entry_date,entry_price,exit_date,exit_price,fwd_return_pct,bench_return_pct,excess_pct,outcome,correct,sub_valuation,sub_quality,sub_momentum,sub_risk
2026-07-22,AMER,w1,WEEKLY_BUY,weekly,45.63,5,2026-07-25,4.26,2026-08-01,4.86,14.08,2.49,11.59,graded,True,,,,
2026-07-22,AMER,w1,WEEKLY_BUY,weekly,45.63,21,2026-07-25,4.26,2026-08-23,5.82,36.62,12.08,24.54,graded,True,,,,
2026-07-22,SCEM,w1,WEEKLY_BUY,weekly,36.24,5,2026-07-25,81.19,2026-08-01,77.6,-4.42,2.49,-6.91,graded,False,,,,
2026-07-22,SCEM,w1,WEEKLY_BUY,weekly,36.24,21,2026-07-25,81.19,2026-08-23,96.5,18.86,12.08,6.78,graded,True,,,,
2026-07-22,DSCW,w1,WEEKLY_BUY,weekly,16.84,5,2026-07-25,1.97,2026-08-01,1.98,0.51,2.49,-1.99,graded,False,,,,
2026-07-22,DSCW,w1,WEEKLY_BUY,weekly,16.84,21,2026-07-25,1.97,2026-08-23,1.91,-3.05,12.08,-15.12,graded,False,,,,
2026-07-22,MOIL,w1,WEEKLY_BUY,weekly,16.06,5,2026-07-25,0.618,2026-08-01,0.679,9.87,2.49,7.38,graded,True,,,,
2026-07-22,MOIL,w1,WEEKLY_BUY,weekly,16.06,21,2026-07-25,0.618,2026-08-23,0.677,9.55,12.08,-2.53,graded,False,,,,
2026-07-23,BIOC,v8b,REDUCE,medium,48.0,5,2026-07-25,119.0,2026-08-01,287.71,141.77,2.49,139.28,graded,False,50.0,62.0,47.9,25.0
2026-07-23,BIOC,v8b,REDUCE,medium,48.0,21,2026-07-25,119.0,2026-08-23,462.0,288.24,12.08,276.16,graded,False,50.0,62.0,47.9,25.0
2026-07-23,SCEM,v8b,HOLD,medium,58.9,5,2026-07-25,81.19,2026-08-01,77.6,-4.42,2.49,-6.91,graded,,50.0,75.0,57.0,55.0
2026-07-23,SCEM,v8b,HOLD,medium,58.9,21,2026-07-25,81.19,2026-08-23,96.5,18.86,12.08,6.78,graded,,50.0,75.0,57.0,55.0
2026-07-23,SKPC,v8b,HOLD,medium,59.6,5,2026-07-25,16.0,2026-08-01,15.89,-0.69,2.49,-3.18,graded,,50.0,75.0,60.0,55.0
2026-07-23,SKPC,v8b,HOLD,medium,59.6,21,2026-07-25,16.0,2026-08-23,17.4,8.75,12.08,-3.33,graded,,50.0,75.0,60.0,55.0
2026-07-23,OFH,v8b,HOLD,medium,61.7,5,2026-07-25,0.715,2026-08-01,0.725,1.4,2.49,-1.09,graded,,50.0,75.0,70.0,55.0
2026-07-23,OFH,v8b,HOLD,medium,61.7,21,2026-07-25,0.715,2026-08-23,0.948,32.59,12.08,20.51,graded,,50.0,75.0,70.0,55.0
2026-07-23,MICH,v8b,HOLD,medium,60.7,5,2026-07-25,41.71,2026-08-01,42.16,1.08,2.49,-1.41,graded,,50.0,75.0,70.0,50.0
2026-07-23,MICH,v8b,HOLD,medium,60.7,21,2026-07-25,41.71,2026-08-23,50.0,19.88,12.08,7.8,graded,,50.0,75.0,70.0,50.0
2026-07-23,BIOC,w1,WEEKLY_BUY,weekly,46.82,5,2026-07-25,119.0,2026-08-01,287.71,141.77,2.49,139.28,graded,True,,,,
2026-07-23,BIOC,w1,WEEKLY_BUY,weekly,46.82,21,2026-07-25,119.0,2026-08-23,462.0,288.24,12.08,276.16,graded,True,,,,
2026-07-23,SCEM,w1,WEEKLY_BUY,weekly,42.95,5,2026-07-25,81.19,2026-08-01,77.6,-4.42,2.49,-6.91,graded,False,,,,
2026-07-23,SCEM,w1,WEEKLY_BUY,weekly,42.95,21,2026-07-25,81.19,2026-08-23,96.5,18.86,12.08,6.78,graded,True,,,,
2026-07-23,SKPC,w1,WEEKLY_BUY,weekly,14.72,5,2026-07-25,16.0,2026-08-01,15.89,-0.69,2.49,-3.18,graded,False,,,,
2026-07-23,SKPC,w1,WEEKLY_BUY,weekly,14.72,21,2026-07-25,16.0,2026-08-23,17.4,8.75,12.08,-3.33,graded,False,,,,
2026-07-23,OFH,w1,WEEKLY_BUY,weekly,12.94,5,2026-07-25,0.715,2026-08-01,0.725,1.4,2.49,-1.09,graded,False,,,,
2026-07-23,OFH,w1,WEEKLY_BUY,weekly,12.94,21,2026-07-25,0.715,2026-08-23,0.948,32.59,12.08,20.51,graded,True,,,,
2026-07-23,MICH,w1,WEEKLY_BUY,weekly,12.89,5,2026-07-25,41.71,2026-08-01,42.16,1.08,2.49,-1.41,graded,False,,,,
2026-07-23,MICH,w1,WEEKLY_BUY,weekly,12.89,21,2026-07-25,41.71,2026-08-23,50.0,19.88,12.08,7.8,graded,True,,,,
2026-07-26,BIOC,v8b,REDUCE,medium,47.6,5,2026-07-26,142.8,2026-08-02,345.25,141.77,2.14,139.64,graded,False,50.0,62.0,46.4,25.0
2026-07-26,BIOC,v8b,REDUCE,medium,47.6,21,2026-07-26,142.8,2026-08-24,453.0,217.23,10.79,206.44,graded,False,50.0,62.0,46.4,25.0
2026-07-26,SCEM,v8b,HOLD,medium,58.9,5,2026-07-26,81.02,2026-08-02,79.0,-2.49,2.14,-4.63,graded,,50.0,75.0,57.0,55.0
2026-07-26,SCEM,v8b,HOLD,medium,58.9,21,2026-07-26,81.02,2026-08-24,95.0,17.26,10.79,6.47,graded,,50.0,75.0,57.0,55.0
2026-07-26,SKPC,v8b,HOLD,medium,59.6,5,2026-07-26,15.98,2026-08-02,15.81,-1.06,2.14,-3.2,graded,,50.0,75.0,60.0,55.0
2026-07-26,SKPC,v8b,HOLD,medium,59.6,21,2026-07-26,15.98,2026-08-24,17.46,9.26,10.79,-1.53,graded,,50.0,75.0,60.0,55.0
2026-07-26,OFH,v8b,HOLD,medium,61.7,5,2026-07-26,0.715,2026-08-02,0.713,-0.28,2.14,-2.41,graded,,50.0,75.0,70.0,55.0
2026-07-26,OFH,v8b,HOLD,medium,61.7,21,2026-07-26,0.715,2026-08-24,1.004,40.42,10.79,29.63,graded,,50.0,75.0,70.0,55.0
2026-07-26,MICH,v8b,HOLD,medium,60.7,5,2026-07-26,41.0,2026-08-02,45.18,10.2,2.14,8.06,graded,,50.0,75.0,70.0,50.0
2026-07-26,MICH,v8b,HOLD,medium,60.7,21,2026-07-26,41.0,2026-08-24,49.4,20.49,10.79,9.7,graded,,50.0,75.0,70.0,50.0
2026-07-26,BIOC,w1,WEEKLY_BUY,weekly,46.82,5,2026-07-26,142.8,2026-08-02,345.25,141.77,2.14,139.64,graded,True,,,,
2026-07-26,BIOC,w1,WEEKLY_BUY,weekly,46.82,21,2026-07-26,142.8,2026-08-24,453.0,217.23,10.79,206.44,graded,True,,,,
2026-07-26,SCEM,w1,WEEKLY_BUY,weekly,42.95,5,2026-07-26,81.02,2026-08-02,79.0,-2.49,2.14,-4.63,graded,False,,,,
2026-07-26,SCEM,w1,WEEKLY_BUY,weekly,42.95,21,2026-07-26,81.02,2026-08-24,95.0,17.26,10.79,6.47,graded,True,,,,
2026-07-26,SKPC,w1,WEEKLY_BUY,weekly,14.72,5,2026-07-26,15.98,2026-08-02,15.81,-1.06,2.14,-3.2,graded,False,,,,
2026-07-26,SKPC,w1,WEEKLY_BUY,weekly,14.72,21,2026-07-26,15.98,2026-08-24,17.46,9.26,10.79,-1.53,graded,False,,,,
2026-07-26,OFH,w1,WEEKLY_BUY,weekly,12.94,5,2026-07-26,0.715,2026-08-02,0.713,-0.28,2.14,-2.41,graded,False,,,,
2026-07-26,OFH,w1,WEEKLY_BUY,weekly,12.94,21,2026-07-26,0.715,2026-08-24,1.004,40.42,10.79,29.63,graded,True,,,,
2026-07-26,MICH,w1,WEEKLY_BUY,weekly,12.89,5,2026-07-26,41.0,2026-08-02,45.18,10.2,2.14,8.06,graded,True,,,,
2026-07-26,MICH,w1,WEEKLY_BUY,weekly,12.89,21,2026-07-26,41.0,2026-08-24,49.4,20.49,10.79,9.7,graded,True,,,,
2026-07-27,SCEM,v8b,HOLD,medium,58.9,5,2026-07-27,86.61,2026-08-03,78.4,-9.48,3.21,-12.69,graded,,50.0,75.0,57.0,55.0
2026-07-27,SCEM,v8b,HOLD,medium,58.9,21,2026-07-27,86.61,2026-08-25,98.0,13.15,11.86,1.29,graded,,50.0,75.0,57.0,55.0
2026-07-27,BIOC,v8b,REDUCE,medium,49.1,5,2026-07-27,166.5,2026-08-03,414.3,148.83,3.21,145.62,graded,False,50.0,62.0,53.5,25.0
2026-07-27,BIOC,v8b,REDUCE,medium,49.1,21,2026-07-27,166.5,2026-08-25,445.0,167.27,11.86,155.41,graded,False,50.0,62.0,53.5,25.0
2026-07-27,MOIL,v8b,HOLD,medium,61.7,5,2026-07-27,0.65,2026-08-03,0.676,4.0,3.21,0.79,graded,,50.0,75.0,70.0,55.0
2026-07-27,MOIL,v8b,HOLD,medium,61.7,21,2026-07-27,0.65,2026-08-25,0.663,2.0,11.86,-9.86,graded,,50.0,75.0,70.0,55.0
2026-07-27,MICH,v8b,HOLD,medium,60.7,5,2026-07-27,40.5,2026-08-03,49.5,22.22,3.21,19.01,graded,,50.0,75.0,70.0,50.0
2026-07-27,MICH,v8b,HOLD,medium,60.7,21,2026-07-27,40.5,2026-08-25,49.01,21.01,11.86,9.16,graded,,50.0,75.0,70.0,50.0
2026-07-27,SWDY,v8b,HOLD,medium,64.6,5,2026-07-27,95.42,2026-08-03,109.02,14.25,3.21,11.04,graded,,50.0,75.0,57.0,85.0
2026-07-27,SWDY,v8b,HOLD,medium,64.6,21,2026-07-27,95.42,2026-08-25,127.99,34.13,11.86,22.28,graded,,50.0,75.0,57.0,85.0
2026-07-27,SCEM,w1,WEEKLY_BUY,weekly,30.83,5,2026-07-27,86.61,2026-08-03,78.4,-9.48,3.21,-12.69,graded,False,,,,
2026-07-27,SCEM,w1,WEEKLY_BUY,weekly,30.83,21,2026-07-27,86.61,2026-08-25,98.0,13.15,11.86,1.29,graded,True,,,,
2026-07-27,BIOC,w1,WEEKLY_BUY,weekly,22.21,5,2026-07-27,166.5,2026-08-03,414.3,148.83,3.21,145.62,graded,True,,,,
2026-07-27,BIOC,w1,WEEKLY_BUY,weekly,22.21,21,2026-07-27,166.5,2026-08-25,445.0,167.27,11.86,155.41,graded,True,,,,
2026-07-27,MOIL,w1,WEEKLY_BUY,weekly,21.46,5,2026-07-27,0.65,2026-08-03,0.676,4.0,3.21,0.79,graded,True,,,,
2026-07-27,MOIL,w1,WEEKLY_BUY,weekly,21.46,21,2026-07-27,0.65,2026-08-25,0.663,2.0,11.86,-9.86,graded,False,,,,
2026-07-27,MICH,w1,WEEKLY_BUY,weekly,18.8,5,2026-07-27,40.5,2026-08-03,49.5,22.22,3.21,19.01,graded,True,,,,
2026-07-27,MICH,w1,WEEKLY_BUY,weekly,18.8,21,2026-07-27,40.5,2026-08-25,49.01,21.01,11.86,9.16,graded,True,,,,
2026-07-27,SWDY,w1,WEEKLY_BUY,weekly,12.64,5,2026-07-27,95.42,2026-08-03,109.02,14.25,3.21,11.04,graded,True,,,,
2026-07-27,SWDY,w1,WEEKLY_BUY,weekly,12.64,21,2026-07-27,95.42,2026-08-25,127.99,34.13,11.86,22.28,graded,True,,,,
2026-07-28,MOIL,v8b,HOLD,medium,61.7,5,2026-07-28,0.68,2026-08-04,0.674,-0.88,4.16,-5.04,graded,,50.0,75.0,70.0,55.0
2026-07-28,MOIL,v8b,HOLD,medium,61.7,21,2026-07-28,0.68,,,,,,pending,,50.0,75.0,70.0,55.0
2026-07-28,ADIB,v8b,HOLD,medium,62.9,5,2026-07-28,52.11,2026-08-04,52.08,-0.06,4.16,-4.21,graded,,50.0,75.0,80.0,50.0
2026-07-28,ADIB,v8b,HOLD,medium,62.9,21,2026-07-28,52.11,,,,,,pending,,50.0,75.0,80.0,50.0
2026-07-28,SCEM,v8b,HOLD,medium,61.7,5,2026-07-28,84.1,2026-08-04,81.1,-3.57,4.16,-7.72,graded,,50.0,75.0,70.0,55.0
2026-07-28,SCEM,v8b,HOLD,medium,61.7,21,2026-07-28,84.1,,,,,,pending,,50.0,75.0,70.0,55.0
2026-07-28,CIRA,v8b,HOLD,medium,56.5,5,2026-07-28,36.25,2026-08-04,35.62,-1.74,4.16,-5.89,graded,,50.0,75.0,50.0,50.0
2026-07-28,CIRA,v8b,HOLD,medium,56.5,21,2026-07-28,36.25,,,,,,pending,,50.0,75.0,50.0,50.0
2026-07-28,AMER,v8b,REDUCE,medium,48.2,5,2026-07-28,4.71,2026-08-04,6.09,29.3,4.16,25.14,graded,False,50.0,62.0,40.4,35.0
2026-07-28,AMER,v8b,REDUCE,medium,48.2,21,2026-07-28,4.71,,,,,,pending,,50.0,62.0,40.4,35.0
2026-07-28,MOIL,w1,WEEKLY_BUY,weekly,27.29,5,2026-07-28,0.68,2026-08-04,0.674,-0.88,4.16,-5.04,graded,False,,,,
2026-07-28,MOIL,w1,WEEKLY_BUY,weekly,27.29,21,2026-07-28,0.68,,,,,,pending,,,,,
2026-07-28,ADIB,w1,WEEKLY_BUY,weekly,20.76,5,2026-07-28,52.11,2026-08-04,52.08,-0.06,4.16,-4.21,graded,False,,,,
2026-07-28,ADIB,w1,WEEKLY_BUY,weekly,20.76,21,2026-07-28,52.11,,,,,,pending,,,,,
2026-07-28,SCEM,w1,WEEKLY_BUY,weekly,18.48,5,2026-07-28,84.1,2026-08-04,81.1,-3.57,4.16,-7.72,graded,False,,,,
2026-07-28,SCEM,w1,WEEKLY_BUY,weekly,18.48,21,2026-07-28,84.1,,,,,,pending,,,,,
2026-07-28,CIRA,w1,WEEKLY_BUY,weekly,16.1,5,2026-07-28,36.25,2026-08-04,35.62,-1.74,4.16,-5.89,graded,False,,,,
2026-07-28,CIRA,w1,WEEKLY_BUY,weekly,16.1,21,2026-07-28,36.25,,,,,,pending,,,,,
2026-07-28,AMER,w1,WEEKLY_BUY,weekly,15.58,5,2026-07-28,4.71,2026-08-04,6.09,29.3,4.16,25.14,graded,True,,,,
2026-07-28,AMER,w1,WEEKLY_BUY,weekly,15.58,21,2026-07-28,4.71,,,,,,pending,,,,,
2026-07-29,BIOC,v8b,REDUCE,medium,43.6,5,2026-07-29,239.76,2026-08-05,397.72,65.88,5.56,60.33,graded,False,50.0,62.0,27.6,25.0
2026-07-29,BIOC,v8b,REDUCE,medium,43.6,21,2026-07-29,239.76,,,,,,pending,,50.0,62.0,27.6,25.0
2026-07-29,MOIL,v8b,HOLD,medium,61.3,5,2026-07-29,0.681,2026-08-05,0.676,-0.73,5.56,-6.29,graded,,50.0,75.0,68.1,55.0
2026-07-29,MOIL,v8b,HOLD,medium,61.3,21,2026-07-29,0.681,,,,,,pending,,50.0,75.0,68.1,55.0
2026-07-29,CIRA,v8b,HOLD,medium,56.4,5,2026-07-29,34.95,2026-08-05,36.3,3.86,5.56,-1.69,graded,,50.0,75.0,49.5,50.0
2026-07-29,CIRA,v8b,HOLD,medium,56.4,21,2026-07-29,34.95,,,,,,pending,,50.0,75.0,49.5,50.0
2026-07-29,ADIB,v8b,HOLD,medium,62.9,5,2026-07-29,52.85,2026-08-05,53.0,0.28,5.56,-5.27,graded,,50.0,75.0,80.0,50.0
2026-07-29,ADIB,v8b,HOLD,medium,62.9,21,2026-07-29,52.85,,,,,,pending,,50.0,75.0,80.0,50.0
2026-07-29,SCEM,v8b,HOLD,medium,61.7,5,2026-07-29,80.1,2026-08-05,79.0,-1.37,5.56,-6.93,graded,,50.0,75.0,70.0,55.0
2026-07-29,SCEM,v8b,HOLD,medium,61.7,21,2026-07-29,80.1,,,,,,pending,,50.0,75.0,70.0,55.0
2026-07-29,BIOC,w1,WEEKLY_BUY,weekly,50.02,5,2026-07-29,239.76,2026-08-05,397.72,65.88,5.56,60.33,graded,True,,,,
2026-07-29,BIOC,w1,WEEKLY_BUY,weekly,50.02,21,2026-07-29,239.76,,,,,,pending,,,,,
2026-07-29,MOIL,w1,WEEKLY_BUY,weekly,26.42,5,2026-07-29,0.681,2026-08-05,0.676,-0.73,5.56,-6.29,graded,False,,,,
2026-07-29,MOIL,w1,WEEKLY_BUY,weekly,26.42,21,2026-07-29,0.681,,,,,,pending,,,,,
2026-07-29,CIRA,w1,WEEKLY_BUY,weekly,22.69,5,2026-07-29,34.95,2026-08-05,36.3,3.86,5.56,-1.69,graded,False,,,,
2026-07-29,CIRA,w1,WEEKLY_BUY,weekly,22.69,21,2026-07-29,34.95,,,,,,pending,,,,,
2026-07-29,ADIB,w1,WEEKLY_BUY,weekly,21.54,5,2026-07-29,52.85,2026-08-05,53.0,0.28,5.56,-5.27,graded,False,,,,
2026-07-29,ADIB,w1,WEEKLY_BUY,weekly,21.54,21,2026-07-29,52.85,,,,,,pending,,,,,
2026-07-29,SCEM,w1,WEEKLY_BUY,weekly,18.29,5,2026-07-29,80.1,2026-08-05,79.0,-1.37,5.56,-6.93,graded,False,,,,
2026-07-29,SCEM,w1,WEEKLY_BUY,weekly,18.29,21,2026-07-29,80.1,,,,,,pending,,,,,
2026-07-30,BIOC,v8b,REDUCE,medium,39.3,5,2026-08-01,287.71,2026-08-08,397.72,38.24,2.71,35.53,graded,False,50.0,62.0,7.1,25.0
2026-07-30,BIOC,v8b,REDUCE,medium,39.3,21,2026-08-01,287.71,,,,,,pending,,50.0,62.0,7.1,25.0
2026-07-30,MOIL,v8b,HOLD,medium,60.7,5,2026-08-01,0.679,2026-08-08,0.676,-0.44,2.71,-3.15,graded,,50.0,75.0,65.2,55.0
2026-07-30,MOIL,v8b,HOLD,medium,60.7,21,2026-08-01,0.679,,,,,,pending,,50.0,75.0,65.2,55.0
2026-07-30,CIRA,v8b,HOLD,medium,56.1,5,2026-08-01,36.86,2026-08-08,36.3,-1.52,2.71,-4.23,graded,,50.0,75.0,48.4,50.0
2026-07-30,CIRA,v8b,HOLD,medium,56.1,21,2026-08-01,36.86,,,,,,pending,,50.0,75.0,48.4,50.0
2026-07-30,EFIC,v8b,HOLD,medium,54.7,5,2026-08-01,196.83,2026-08-08,207.0,5.17,2.71,2.46,graded,,50.0,75.0,37.0,55.0
2026-07-30,EFIC,v8b,HOLD,medium,54.7,21,2026-08-01,196.83,,,,,,pending,,50.0,75.0,37.0,55.0
2026-07-30,ADIB,v8b,HOLD,medium,60.7,5,2026-08-01,53.2,2026-08-08,53.0,-0.38,2.71,-3.08,graded,,50.0,75.0,70.0,50.0
2026-07-30,ADIB,v8b,HOLD,medium,60.7,21,2026-08-01,53.2,,,,,,pending,,50.0,75.0,70.0,50.0
2026-07-30,BIOC,w1,WEEKLY_BUY,weekly,95.59,5,2026-08-01,287.71,2026-08-08,397.72,38.24,2.71,35.53,graded,True,,,,
2026-07-30,BIOC,w1,WEEKLY_BUY,weekly,95.59,21,2026-08-01,287.71,,,,,,pending,,,,,
2026-07-30,MOIL,w1,WEEKLY_BUY,weekly,27.14,5,2026-08-01,0.679,2026-08-08,0.676,-0.44,2.71,-3.15,graded,False,,,,
2026-07-30,MOIL,w1,WEEKLY_BUY,weekly,27.14,21,2026-08-01,0.679,,,,,,pending,,,,,
2026-07-30,CIRA,w1,WEEKLY_BUY,weekly,26.03,5,2026-08-01,36.86,2026-08-08,36.3,-1.52,2.71,-4.23,graded,False,,,,
2026-07-30,CIRA,w1,WEEKLY_BUY,weekly,26.03,21,2026-08-01,36.86,,,,,,pending,,,,,
2026-07-30,EFIC,w1,WEEKLY_BUY,weekly,14.71,5,2026-08-01,196.83,2026-08-08,207.0,5.17,2.71,2.46,graded,True,,,,
2026-07-30,EFIC,w1,WEEKLY_BUY,weekly,14.71,21,2026-08-01,196.83,,,,,,pending,,,,,
2026-07-30,ADIB,w1,WEEKLY_BUY,weekly,14.27,5,2026-08-01,53.2,2026-08-08,53.0,-0.38,2.71,-3.08,graded,False,,,,
2026-07-30,ADIB,w1,WEEKLY_BUY,weekly,14.27,21,2026-08-01,53.2,,,,,,pending,,,,,
2026-08-02,BIOC,v8b,REDUCE,medium,37.8,5,2026-08-02,345.25,2026-08-09,520.0,50.62,2.42,48.19,graded,False,50.0,62.0,0,25.0
2026-08-02,BIOC,v8b,REDUCE,medium,37.8,21,2026-08-02,345.25,,,,,,pending,,50.0,62.0,0,25.0
2026-08-02,MOIL,v8b,HOLD,medium,60.6,5,2026-08-02,0.672,2026-08-09,0.676,0.6,2.42,-1.83,graded,,50.0,75.0,65.0,55.0
2026-08-02,MOIL,v8b,HOLD,medium,60.6,21,2026-08-02,0.672,,,,,,pending,,50.0,75.0,65.0,55.0
2026-08-02,CIRA,v8b,HOLD,medium,56.6,5,2026-08-02,36.5,2026-08-09,36.3,-0.55,2.42,-2.97,graded,,50.0,75.0,50.6,50.0
2026-08-02,CIRA,v8b,HOLD,medium,56.6,21,2026-08-02,36.5,,,,,,pending,,50.0,75.0,50.6,50.0
2026-08-02,ADIB,v8b,HOLD,medium,60.7,5,2026-08-02,52.35,2026-08-09,53.0,1.24,2.42,-1.18,graded,,50.0,75.0,70.0,50.0
2026-08-02,ADIB,v8b,HOLD,medium,60.7,21,2026-08-02,52.35,,,,,,pending,,50.0,75.0,70.0,50.0
2026-08-02,EFIC,v8b,HOLD,medium,56.8,5,2026-08-02,191.29,2026-08-09,207.0,8.21,2.42,5.79,graded,,50.0,75.0,47.0,55.0
2026-08-02,EFIC,v8b,HOLD,medium,56.8,21,2026-08-02,191.29,,,,,,pending,,50.0,75.0,47.0,55.0
2026-08-02,BIOC,w1,WEEKLY_BUY,weekly,115.41,5,2026-08-02,345.25,2026-08-09,520.0,50.62,2.42,48.19,graded,True,,,,
2026-08-02,BIOC,w1,WEEKLY_BUY,weekly,115.41,21,2026-08-02,345.25,,,,,,pending,,,,,
2026-08-02,MOIL,w1,WEEKLY_BUY,weekly,27.43,5,2026-08-02,0.672,2026-08-09,0.676,0.6,2.42,-1.83,graded,False,,,,
2026-08-02,MOIL,w1,WEEKLY_BUY,weekly,27.43,21,2026-08-02,0.672,,,,,,pending,,,,,
2026-08-02,CIRA,w1,WEEKLY_BUY,weekly,20.14,5,2026-08-02,36.5,2026-08-09,36.3,-0.55,2.42,-2.97,graded,False,,,,
2026-08-02,CIRA,w1,WEEKLY_BUY,weekly,20.14,21,2026-08-02,36.5,,,,,,pending,,,,,
2026-08-02,ADIB,w1,WEEKLY_BUY,weekly,16.09,5,2026-08-02,52.35,2026-08-09,53.0,1.24,2.42,-1.18,graded,False,,,,
2026-08-02,ADIB,w1,WEEKLY_BUY,weekly,16.09,21,2026-08-02,52.35,,,,,,pending,,,,,
2026-08-02,EFIC,w1,WEEKLY_BUY,weekly,13.84,5,2026-08-02,191.29,2026-08-09,207.0,8.21,2.42,5.79,graded,True,,,,
2026-08-02,EFIC,w1,WEEKLY_BUY,weekly,13.84,21,2026-08-02,191.29,,,,,,pending,,,,,
2026-08-03,BIOC,v8b,REDUCE,medium,37.8,5,2026-08-03,414.3,2026-08-10,520.0,25.51,6.24,19.28,graded,False,50.0,62.0,0,25.0
2026-08-03,BIOC,v8b,REDUCE,medium,37.8,21,2026-08-03,414.3,,,,,,pending,,50.0,62.0,0,25.0
2026-08-03,CIRA,v8b,HOLD,medium,56.4,5,2026-08-03,35.45,2026-08-10,38.98,9.96,6.24,3.72,graded,,50.0,75.0,49.6,50.0
2026-08-03,CIRA,v8b,HOLD,medium,56.4,21,2026-08-03,35.45,,,,,,pending,,50.0,75.0,49.6,50.0
2026-08-03,AMOC,v8b,HOLD,medium,57.4,5,2026-08-03,9.1,2026-08-10,9.4,3.3,6.24,-2.94,graded,,50.0,62.0,70.0,50.0
2026-08-03,AMOC,v8b,HOLD,medium,57.4,21,2026-08-03,9.1,,,,,,pending,,50.0,62.0,70.0,50.0
2026-08-03,OCDI,v8b,HOLD,medium,52.3,5,2026-08-03,29.0,2026-08-10,34.4,18.62,6.24,12.39,graded,,50.0,50.0,60.8,50.0
2026-08-03,OCDI,v8b,HOLD,medium,52.3,21,2026-08-03,29.0,,,,,,pending,,50.0,50.0,60.8,50.0
2026-08-03,ETEL,v8b,HOLD,medium,55.5,5,2026-08-03,108.12,2026-08-10,110.99,2.65,6.24,-3.58,graded,,50.0,62.0,70.0,40.0
2026-08-03,ETEL,v8b,HOLD,medium,55.5,21,2026-08-03,108.12,,,,,,pending,,50.0,62.0,70.0,40.0
2026-08-03,BIOC,w1,WEEKLY_BUY,weekly,169.13,5,2026-08-03,414.3,2026-08-10,520.0,25.51,6.24,19.28,graded,True,,,,
2026-08-03,BIOC,w1,WEEKLY_BUY,weekly,169.13,21,2026-08-03,414.3,,,,,,pending,,,,,
2026-08-03,CIRA,w1,WEEKLY_BUY,weekly,25.1,5,2026-08-03,35.45,2026-08-10,38.98,9.96,6.24,3.72,graded,True,,,,
2026-08-03,CIRA,w1,WEEKLY_BUY,weekly,25.1,21,2026-08-03,35.45,,,,,,pending,,,,,
2026-08-03,AMOC,w1,WEEKLY_BUY,weekly,22.75,5,2026-08-03,9.1,2026-08-10,9.4,3.3,6.24,-2.94,graded,False,,,,
2026-08-03,AMOC,w1,WEEKLY_BUY,weekly,22.75,21,2026-08-03,9.1,,,,,,pending,,,,,
2026-08-03,OCDI,w1,WEEKLY_BUY,weekly,16.25,5,2026-08-03,29.0,2026-08-10,34.4,18.62,6.24,12.39,graded,True,,,,
2026-08-03,OCDI,w1,WEEKLY_BUY,weekly,16.25,21,2026-08-03,29.0,,,,,,pending,,,,,
2026-08-03,ETEL,w1,WEEKLY_BUY,weekly,16.12,5,2026-08-03,108.12,2026-08-10,110.99,2.65,6.24,-3.58,graded,False,,,,
2026-08-03,ETEL,w1,WEEKLY_BUY,weekly,16.12,21,2026-08-03,108.12,,,,,,pending,,,,,
2026-08-04,BIOC,v8b,REDUCE,medium,37.8,5,2026-08-04,331.44,2026-08-11,514.0,55.08,5.13,49.95,graded,False,50.0,62.0,0,25.0
2026-08-04,BIOC,v8b,REDUCE,medium,37.8,21,2026-08-04,331.44,,,,,,pending,,50.0,62.0,0,25.0
2026-08-04,CIRA,v8b,HOLD,medium,56.1,5,2026-08-04,35.62,2026-08-11,38.5,8.09,5.13,2.95,graded,,50.0,75.0,48.4,50.0
2026-08-04,CIRA,v8b,HOLD,medium,56.1,21,2026-08-04,35.62,,,,,,pending,,50.0,75.0,48.4,50.0
2026-08-04,AMOC,v8b,HOLD,medium,57.4,5,2026-08-04,9.2,2026-08-11,9.55,3.8,5.13,-1.33,graded,,50.0,62.0,70.0,50.0
2026-08-04,AMOC,v8b,HOLD,medium,57.4,21,2026-08-04,9.2,,,,,,pending,,50.0,62.0,70.0,50.0
2026-08-04,OCDI,v8b,HOLD,medium,52.1,5,2026-08-04,30.5,2026-08-11,34.99,14.72,5.13,9.59,graded,,50.0,50.0,59.9,50.0
2026-08-04,OCDI,v8b,HOLD,medium,52.1,21,2026-08-04,30.5,,,,,,pending,,50.0,50.0,59.9,50.0
2026-08-04,ETEL,v8b,HOLD,medium,55.5,5,2026-08-04,111.0,2026-08-11,108.49,-2.26,5.13,-7.39,graded,,50.0,62.0,70.0,40.0
2026-08-04,ETEL,v8b,HOLD,medium,55.5,21,2026-08-04,111.0,,,,,,pending,,50.0,62.0,70.0,40.0
2026-08-04,BIOC,w1,WEEKLY_BUY,weekly,169.13,5,2026-08-04,331.44,2026-08-11,514.0,55.08,5.13,49.95,graded,True,,,,
2026-08-04,BIOC,w1,WEEKLY_BUY,weekly,169.13,21,2026-08-04,331.44,,,,,,pending,,,,,
2026-08-04,CIRA,w1,WEEKLY_BUY,weekly,25.1,5,2026-08-04,35.62,2026-08-11,38.5,8.09,5.13,2.95,graded,True,,,,
2026-08-04,CIRA,w1,WEEKLY_BUY,weekly,25.1,21,2026-08-04,35.62,,,,,,pending,,,,,
